520512610930 	526551664136 	0
530229104781 	526934035733 	1
529744038680 	526934035733 	1
19505082732 	526934035733 	1
37494145444 	526950530687 	0
17062888526 	526963125177 	0
529787048989 	526977652287 	1
521117907721 	526977652287 	1
37865426941 	526977652287 	1
529744038680 	526980377792 	0
521390642267 	527157591483 	0
17856634190 	527157591483 	0
20493219172 	527167917785 	1
530229104781 	527221219813 	0
529744038680 	527221219813 	0
520710539604 	527339859876 	0
528983492416 	527339859876 	0
524605475931 	527339879958 	0
523383567405 	527339879958 	0
529278967439 	527376370938 	0
530229104781 	527387664788 	1
529744038680 	527387664788 	1
529405941062 	527387664788 	0
524294283229 	527387664788 	0
526950530687 	527405428210 	0
529787048989 	527425834653 	0
43957191437 	527425834653 	0
529744038680 	527435414640 	1
529425745546 	527439745250 	0
529787048989 	527580933522 	1
44780303703 	527664279528 	0
44038900880 	527686926312 	0
527841971606 	527686926312 	0
45160680322 	527717637754 	1
527664279528 	527717637754 	1
530896135163 	527814957373 	0
35104015229 	527841971606 	0
521813691562 	527949173490 	0
530229104781 	528027174989 	1
45788908266 	528033323786 	0
3526706845 	528089359229 	0
43594030734 	528231359506 	1
530229104781 	528246163599 	1
530430058833 	528246163599 	1
2415457074 	528257320048 	0
525032494897 	528271619141 	0
19935129149 	528314642465 	0
529744038680 	528373505721 	0
526243999248 	528373505721 	0
41267307885 	528377214474 	0
524468136555 	528377214474 	0
530229104781 	528392152538 	1
529744038680 	528392152538 	1
2251997830 	528392152538 	0
529444147958 	528392152538 	0
529744038680 	528395712186 	1
45661336759 	528395712186 	1
529744038680 	528489931772 	1
526485850245 	528489931772 	0
530229104781 	528564650149 	0
529744038680 	528564650149 	0
529375378456 	528564650149 	1
529425745546 	528564650149 	0
530154762683 	528588865190 	0
528033323786 	528588865190 	0
44950836379 	528747374124 	1
529024014023 	528789206062 	0
38035782263 	528789206062 	0
523135079251 	528933786789 	0
3697806284 	528983492416 	0
41983620546 	529016323133 	0
44261252120 	529016323133 	0
529744038680 	529024014023 	1
42166259396 	529024014023 	1
530229104781 	529039790112 	0
44950836379 	529039790112 	0
530229104781 	529091464626 	0
529744038680 	529091464626 	0
20005629411 	529091464626 	1
37228375941 	529091464626 	0
45269375319 	529278967439 	0
530229104781 	529286663849 	0
528231875564 	529286663849 	1
527339879958 	529347301191 	1
40555665242 	529347301191 	0
7933331966 	529364696062 	0
38453240598 	529364696062 	0
529787048989 	529375378456 	0
36952564115 	529375378456 	0
527717637754 	529375378456 	0
40535118600 	529405941062 	1
527717637754 	529425745546 	0
20840980040 	529425745546 	0
44109312360 	529444147958 	0
7327286658 	529450236026 	0
7328218222 	529450236026 	0
18000857207 	529629431372 	0
529787048989 	529672261925 	1
16957000972 	529672261925 	1
3526706845 	529698316523 	0
45131915783 	529698589982 	0
521193619042 	529718748308 	0
14895446313 	529718748308 	0
44555036836 	529737229967 	1
44038565683 	529737229967 	1
35594414297 	529766824025 	1
36213776754 	529797957552 	0
521947148807 	529809776427 	1
526279983382 	529809776427 	1
40723193934 	530154762683 	1
45788908266 	530154762683 	1
525611817731 	530380202339 	1
529744038680 	530430058833 	1
528314642465 	530430058833 	1
529744038680 	530733035394 	1
37228375941 	530733035394 	0
43977119433 	530896135163 	1
520131555663 	530896135163 	0
38508592788 	531123814426 	0
528747374124 	531123814426 	0
528747374124 	531176669729 	0
529039790112 	531176669729 	0
41268531953 	39365697903 	0
43746401885 	39366518229 	0
529744038680 	39420342534 	0
19548807803 	39420342534 	0
529016323133 	39918925083 	0
520732596614 	39918925083 	1
528027174989 	39990509813 	1
528564650149 	40033308819 	0
527439745250 	40033308819 	0
528392152538 	40106258480 	0
529425937214 	40106258480 	0
530229104781 	40448738212 	1
529744038680 	40448738212 	1
43982394071 	40448738212 	0
38886516985 	40471155070 	0
527405428210 	40535118600 	0
528231359506 	40537324509 	1
523383567405 	40555665242 	1
530229104781 	40578092713 	1
524640197772 	40578092713 	0
530229104781 	40723193934 	1
531123814426 	40723193934 	0
531176669729 	40723193934 	0
530229104781 	40732724709 	1
528395712186 	40732724709 	0
529628723181 	40884411980 	1
528246163599 	41187222945 	1
40106258480 	41267307885 	0
520130406608 	41267307885 	0
37865426941 	41268531953 	0
521180806654 	41284411906 	1
530229104781 	41770634265 	1
521475380664 	41770634265 	0
