5.221684227610000000e+11	5.265764415860000000e+11	0.000000000000000000e+00
5.206702746060000000e+11	5.263446101560000000e+11	1.000000000000000000e+00
5.271758321080000000e+11	5.284638528210000000e+11	0.000000000000000000e+00
4.460002720700000000e+10	4.549010755500000000e+10	0.000000000000000000e+00
5.290766325140000000e+11	4.316836083600000000e+10	0.000000000000000000e+00
1.732580612500000000e+10	5.260629046980000000e+11	1.000000000000000000e+00
5.213354591230000000e+11	4.565732049600000000e+10	1.000000000000000000e+00
5.216865859810000000e+11	4.523216695900000000e+10	0.000000000000000000e+00
5.255696447190000000e+11	4.436344271700000000e+10	1.000000000000000000e+00
5.203815292830000000e+11	5.279565913230000000e+11	1.000000000000000000e+00
4.562185887000000000e+10	5.237317991290000000e+11	0.000000000000000000e+00
5.276095061370000000e+11	5.282806423430000000e+11	0.000000000000000000e+00
5.230434148500000000e+11	5.269862255200000000e+11	0.000000000000000000e+00
4.133547576900000000e+10	5.268919712690000000e+11	1.000000000000000000e+00
5.206870435010000000e+11	5.218534186740000000e+11	1.000000000000000000e+00
5.222176290470000000e+11	5.215964211400000000e+11	1.000000000000000000e+00
5.274025016570000000e+11	5.279045759230000000e+11	1.000000000000000000e+00
4.334895235400000000e+10	5.251610893960000000e+11	1.000000000000000000e+00
5.206717138520000000e+11	5.259737542930000000e+11	0.000000000000000000e+00
4.498581412300000000e+10	5.283374908820000000e+11	0.000000000000000000e+00
5.273009069960000000e+11	5.264012086310000000e+11	0.000000000000000000e+00
5.280541055780000000e+11	5.278169802330000000e+11	1.000000000000000000e+00
5.263435847840000000e+11	5.214049382380000000e+11	1.000000000000000000e+00
5.219206818900000000e+11	5.205936671150000000e+11	1.000000000000000000e+00
5.255696447190000000e+11	5.256357607460000000e+11	0.000000000000000000e+00
4.528166151000000000e+10	5.226212099970000000e+11	0.000000000000000000e+00
5.289950905360000000e+11	5.263648607060000000e+11	0.000000000000000000e+00
5.245377516100000000e+11	5.276794525090000000e+11	0.000000000000000000e+00
5.209360913950000000e+11	5.270676666330000000e+11	1.000000000000000000e+00
5.204409642770000000e+11	5.230401839200000000e+11	1.000000000000000000e+00
5.265748809150000000e+11	5.250401781470000000e+11	1.000000000000000000e+00
5.256459873100000000e+11	5.265278329920000000e+11	0.000000000000000000e+00
5.220726209370000000e+11	5.295375240470000000e+11	0.000000000000000000e+00
5.290847687210000000e+11	5.246083722490000000e+11	0.000000000000000000e+00
5.215178136150000000e+11	5.269005913030000000e+11	0.000000000000000000e+00
5.231948775490000000e+11	4.374497354600000000e+10	0.000000000000000000e+00
5.280534051940000000e+11	5.274514441410000000e+11	0.000000000000000000e+00
5.237569358950000000e+11	5.263822255000000000e+11	1.000000000000000000e+00
5.282769874920000000e+11	5.260381428550000000e+11	0.000000000000000000e+00
4.113919765900000000e+10	5.274495966800000000e+11	1.000000000000000000e+00
5.204356453470000000e+11	5.209487830470000000e+11	0.000000000000000000e+00
5.264764367750000000e+11	5.280815864840000000e+11	0.000000000000000000e+00
5.287790600740000000e+11	5.276290570560000000e+11	0.000000000000000000e+00
5.263757462160000000e+11	5.287049819270000000e+11	1.000000000000000000e+00
5.273928655140000000e+11	5.237495950740000000e+11	1.000000000000000000e+00
5.213241970030000000e+11	5.273003280060000000e+11	0.000000000000000000e+00
5.206974104110000000e+11	5.251575287570000000e+11	1.000000000000000000e+00
5.207956485990000000e+11	5.276869602350000000e+11	1.000000000000000000e+00
3.787847310200000000e+10	5.259395474670000000e+11	0.000000000000000000e+00
5.287437611880000000e+11	5.212182245110000000e+11	1.000000000000000000e+00
5.290847687210000000e+11	5.244375084780000000e+11	0.000000000000000000e+00
5.209458669680000000e+11	5.273058271400000000e+11	0.000000000000000000e+00
5.213448937010000000e+11	5.251410667880000000e+11	1.000000000000000000e+00
5.269298380990000000e+11	3.737827689600000000e+10	1.000000000000000000e+00
5.264764367750000000e+11	4.158262410500000000e+10	0.000000000000000000e+00
4.168030361400000000e+10	5.209730596070000000e+11	0.000000000000000000e+00
5.259347079770000000e+11	5.280629213110000000e+11	0.000000000000000000e+00
5.294996006790000000e+11	5.220451071320000000e+11	0.000000000000000000e+00
5.264519276760000000e+11	5.290333984680000000e+11	1.000000000000000000e+00
4.476025409300000000e+10	5.280066104940000000e+11	0.000000000000000000e+00
4.460002720700000000e+10	5.220242193560000000e+11	0.000000000000000000e+00
5.259506924890000000e+11	3.687284674600000000e+10	1.000000000000000000e+00
5.206702746060000000e+11	5.291805721990000000e+11	1.000000000000000000e+00
5.259455379710000000e+11	3.931240260800000000e+10	1.000000000000000000e+00
5.250841790210000000e+11	5.252266695540000000e+11	1.000000000000000000e+00
5.257395727350000000e+11	1.920886184100000000e+10	1.000000000000000000e+00
4.115710867100000000e+10	4.415946402800000000e+10	0.000000000000000000e+00
5.269193157510000000e+11	5.265079006910000000e+11	0.000000000000000000e+00
5.287480794230000000e+11	1.777025057500000000e+10	0.000000000000000000e+00
5.252644231590000000e+11	5.263568265140000000e+11	1.000000000000000000e+00
5.290079655170000000e+11	5.284132948940000000e+11	1.000000000000000000e+00
5.259412062330000000e+11	5.259737542930000000e+11	0.000000000000000000e+00
5.255696447190000000e+11	5.257903780650000000e+11	1.000000000000000000e+00
5.264662306340000000e+11	5.278347464610000000e+11	0.000000000000000000e+00
5.214716094320000000e+11	5.209580333310000000e+11	0.000000000000000000e+00
5.219927083790000000e+11	5.280594249650000000e+11	1.000000000000000000e+00
5.216865859810000000e+11	5.257263192670000000e+11	0.000000000000000000e+00
5.252997189120000000e+11	5.244375084780000000e+11	0.000000000000000000e+00
5.293414585010000000e+11	5.275670194570000000e+11	1.000000000000000000e+00
5.288187088000000000e+11	4.407182715900000000e+10	0.000000000000000000e+00
5.230250873040000000e+11	5.207761668000000000e+11	1.000000000000000000e+00
5.210400006290000000e+11	5.232558490350000000e+11	0.000000000000000000e+00
4.370820101100000000e+10	5.289705892480000000e+11	0.000000000000000000e+00
4.360699232500000000e+10	5.256574670400000000e+11	1.000000000000000000e+00
5.204123954850000000e+11	5.260512850480000000e+11	1.000000000000000000e+00
4.465208229100000000e+10	5.210905194280000000e+11	1.000000000000000000e+00
5.219206818900000000e+11	5.262661528920000000e+11	1.000000000000000000e+00
5.265699743520000000e+11	5.276233153790000000e+11	0.000000000000000000e+00
5.209023563530000000e+11	4.051887613500000000e+10	0.000000000000000000e+00
5.291799848330000000e+11	5.245336593200000000e+11	0.000000000000000000e+00
5.262548102660000000e+11	5.265163398420000000e+11	0.000000000000000000e+00
4.457260487000000000e+10	1.987780964600000000e+10	1.000000000000000000e+00
